Vertex	Core
Vertex	Core
153854	7
114203	5
153855	4
153856	2
114204	2
153857	6
114205	6
153858	1
114206	1
403171	3
153859	4
403172	2
114208	5
403173	2
114209	59
403174	7
114210	11
114211	3
114212	8
36740	53
128843	2
36741	2
128844	17
128845	12
128846	30
128847	8
36744	5
128848	17
36745	4
128849	17
36746	4
403164	4
22108	26
403165	5
22109	4
403166	2
403167	2
153840	4
128840	12
153841	2
128841	11
153842	8
128842	6
153843	3
22100	15
153844	7
153845	29
22101	5
22102	3
153846	11
22103	13
153847	7
403160	5
22104	3
153848	26
403161	5
22105	2
153849	7
403162	5
22106	5
403163	2
36738	2
36739	4
114200	8
114201	43
128832	23
128833	2
128834	93
36731	7
128835	12
128836	18
36734	2
128837	11
36735	3
128838	11
36736	2
128839	16
285472	3
285473	3
285474	3
285475	1
285478	10
285479	4
114268	4
114269	33
114271	2
36727	1
114272	12
114273	22
36729	3
114274	2
114275	2
114277	6
114278	5
36720	6
285480	6
285481	12
36724	1
114270	30
285482	8
285483	4
285484	3
285485	5
285487	31
285488	1
285489	2
114257	4
114258	21
114259	1
36715	5
114260	2
36716	9
114261	5
36717	11
114262	2
114263	2
36718	4
114264	2
36719	4
114266	9
114267	4
128898	4
128899	4
36712	2
285492	2
285493	2
128890	5
285494	4
285495	1
128891	2
128892	2
285496	15
285497	6
128893	10
128894	4
285498	3
128895	4
285499	2
128896	4
128897	4
114246	2
153810	3
114247	4
153811	7
114248	3
153812	2
114249	7
153813	3
153814	3
153816	7
153817	11
36704	3
153818	6
114250	1
153819	6
114251	4
36706	4
36707	24
114252	2
114253	126
36708	1
114254	11
114255	3
114256	9
128887	44
128888	2
128889	3
36700	1
36701	6
36702	1
128880	2
128881	9
128882	10
128883	32
128885	11
114235	38
114236	2
153800	4
114237	3
114238	1
114239	1
153804	2
153808	4
153809	5
114240	5
114241	1
114243	2
114244	1
128876	3
128877	20
128878	1
128879	23
153791	1
153792	1
403110	1
153793	4
153794	2
153795	2
403113	2
153796	2
153797	5
61684	31
153798	13
403116	1
153799	3
417758	2
417759	2
22079	4
61687	6
61689	2
114194	1
417761	1
114195	25
22070	2
417762	2
22071	23
114196	5
417763	2
22072	7
114197	34
417764	2
114198	10
417765	2
114199	8
22074	6
417766	2
417767	2
22076	44
417768	2
403107	1
403108	1
403109	3
114190	4
114192	26
114193	18
417760	3
153780	6
153781	1
61690	45
153782	8
61691	9
153783	14
403101	2
61692	83
153784	3
61693	4
153785	9
61694	43
153786	3
153787	6
61696	3
153788	3
22088	1
22089	6
153789	3
61697	12
61698	4
61699	100
22080	1
114183	4
22081	2
114184	1
22082	2
22083	2
417775	2
22084	3
417776	2
22085	25
417777	1
22086	4
114189	2
417778	1
22087	3
417779	2
114180	3
114181	55
153790	8
114182	4
22055	11
114169	11
417783	1
114173	3
417784	1
114174	48
417785	1
114175	5
22050	7
417786	2
114176	5
417787	7
114177	6
22052	3
417788	7
114178	6
22053	3
417789	7
22054	3
114179	4
417780	2
114170	18
417781	2
417782	4
36690	15
36691	20
36693	5
36695	8
114158	6
22067	2
114159	7
22068	49
114161	3
417794	1
114162	3
417795	1
22060	8
22061	31
114164	3
417797	3
22062	10
114165	3
417798	5
114166	11
417799	5
114167	18
22064	2
22065	1
114168	13
36696	3
128799	3
36697	14
417790	1
417791	1
114160	7
417793	4
403153	4
403154	4
403155	3
36680	1
403156	3
36681	9
153752	5
36682	2
403158	4
36683	52
153753	7
403159	4
36684	1
153754	2
417714	2
417715	5
22034	5
153756	7
22035	3
153757	5
22036	3
153758	63
417717	3
22037	5
153759	1
417718	3
417719	2
403150	2
22039	4
403151	4
403152	4
417720	3
417721	3
22030	5
417722	1
417723	1
417724	6
36685	4
36686	57
36688	3
403142	2
403143	2
403144	3
403145	3
153740	3
403146	3
153741	17
403147	5
153742	26
403148	4
403149	2
417725	2
22044	3
153744	2
22045	6
417726	3
153745	6
153746	3
417727	5
22047	1
153747	1
417728	5
22048	7
417729	4
22049	7
403140	10
403141	2
417730	1
417731	3
22040	12
417732	4
22042	12
22043	4
417735	2
36675	12
36676	2
36677	13
36678	2
36679	9
22019	5
403131	2
403132	2
153771	16
403133	2
153772	1
153773	1
403135	3
36660	18
36661	3
36662	3
403138	3
22011	4
417736	4
153778	12
417737	2
153779	4
22013	10
417738	2
22014	1
417739	4
22015	60
403130	2
417740	4
417741	3
417742	2
417743	3
417744	3
417745	3
22010	7
417746	4
36663	17
36664	6
36665	7
36666	6
36667	9
36668	6
36669	4
403121	2
153760	7
403124	1
403125	1
36650	2
403126	4
403127	1
153765	1
22022	15
417747	5
153766	1
22023	15
417748	2
22024	38
417749	4
22025	1
22026	89
22027	31
22028	4
22029	36
417750	3
417752	1
417754	2
417757	1
36652	2
403117	1
403118	2
36656	6
36657	4
36658	12
36659	3
61600	2
61601	68
61602	2
61604	1
61610	1
61611	4
61614	1
61615	41
61606	1
61607	1
61608	46
61621	5
61623	5
61624	3
61625	3
61626	64
61616	7
61617	5
61618	2
417700	3
417701	3
417702	2
285500	1
61630	1
417703	3
285502	4
61631	6
285503	2
61632	37
285504	7
417706	3
61635	2
417708	6
285507	2
61636	6
417709	5
61637	4
285509	3
61627	3
61628	3
61629	15
417710	3
417711	2
417712	2
417713	3
61640	16
61641	2
61642	2
61643	9
61644	44
61645	14
61646	105
61647	4
61648	6
61638	73
310992	3
61639	11
310995	1
310997	4
310998	7
310999	25
61650	2
61651	12
61652	7
61653	1
61654	7
61655	2
61656	22
61657	2
61658	1
61659	1
61649	35
61660	5
61661	1
61662	4
22099	2
61663	3
61664	3
61665	3
61668	11
61669	26
310980	6
22092	2
22093	20
310972	2
310973	11
310974	2
22096	3
310975	1
22097	7
22098	1
310978	1
310979	1
61671	2
61674	1
61678	1
61679	6
310990	6
310991	4
310986	2
310987	2
310988	2
310989	2
36807	1
299710	1
36808	13
299711	2
36809	4
299712	3
299713	2
299715	3
299716	1
36800	13
36802	2
299721	3
310600	6
310601	2
310602	1
310603	1
310604	1
299725	5
299726	5
310605	4
299727	8
310606	3
310607	8
299729	5
310608	5
310609	4
299730	7
299731	2
299732	2
299733	2
299734	3
299735	9
299736	5
299738	4
299739	2
285100	5
285101	4
285102	4
285103	2
285104	2
285105	4
285106	2
285109	2
299741	8
299742	6
299743	5
299744	5
299746	2
299747	4
61802	3
61810	2
61811	9
61812	20
61803	3
61804	3
61805	1
61806	1
61809	1
61820	2
61821	2
61822	6
61823	5
61824	8
192893	5
61814	3
61815	5
192894	5
192895	11
61816	1
192896	16
192897	10
192898	8
192899	15
192890	4
192891	2
192892	2
61833	3
61835	2
61826	5
61827	7
61829	4
299700	3
299701	3
299702	1
299704	4
299705	4
299706	3
299708	1
299709	2
22239	2
285153	3
285154	4
285155	3
285157	2
285158	1
36881	1
36882	9
22231	5
22237	4
417486	5
417487	3
299795	1
417488	2
299798	4
299799	2
36883	2
36885	15
417480	6
36886	1
417481	1
285160	4
36887	5
417482	6
417483	7
36888	5
285161	4
285165	3
36870	2
36871	2
22244	1
22245	5
22246	2
22247	6
22248	6
22249	6
417497	4
36872	1
36873	3
417490	3
36874	2
417491	5
417492	2
36876	6
285171	1
36877	2
285172	1
285174	4
36879	4
417496	3
22217	16
285176	5
22219	5
285178	2
285179	5
22211	5
22212	23
22214	6
22215	3
36869	5
36861	6
36862	1
36863	5
285180	1
285182	3
36867	10
285184	2
36868	132
285188	2
285189	5
22220	5
22225	2
22226	28
22227	3
36858	34
36850	1
36851	12
285190	12
36852	2
285191	5
36853	29
285192	4
36855	6
285195	3
36857	12
285111	2
128310	4
285112	11
128311	4
285113	2
128312	7
285114	2
128313	1
285115	4
285116	5
285119	1
299760	4
36847	8
417442	3
36848	4
417443	1
299752	5
299753	5
417445	3
299754	8
417446	2
299755	3
417447	2
417448	4
299756	7
417449	3
299757	16
128304	18
299758	3
36840	6
128305	3
299759	4
128306	11
128307	3
36843	17
128308	1
128309	5
36844	8
36845	5
417440	3
36846	9
417441	3
285120	2
22207	34
22208	7
285122	30
285123	4
128300	14
285124	1
128301	1
285125	2
128302	27
285126	4
128303	11
285127	5
285128	4
285129	3
22200	3
22201	3
22202	5
22203	39
36836	18
417453	4
299761	9
417454	4
36837	2
299762	4
299763	5
36838	1
417455	3
299764	9
36839	8
417456	3
417457	1
299767	11
36831	2
36832	7
36834	51
36835	8
417452	7
285130	1
285131	3
285132	7
285133	4
285134	2
285135	3
285136	8
299780	7
299781	6
299782	5
36826	5
299773	2
36827	15
417466	7
36828	8
417467	4
36829	6
417468	3
299777	2
417469	3
299778	1
299779	2
36821	4
36822	3
285140	7
36823	13
417462	3
285142	1
285144	2
285145	2
285148	2
285149	2
299790	4
417475	2
299783	5
417476	5
299784	5
36816	3
299785	3
417477	5
36817	4
417478	3
299786	7
36818	24
417479	4
299787	3
299788	3
299789	3
36810	2
36811	2
417472	3
36812	5
417473	2
417474	1
285152	3
128230	7
128231	1
128232	3
128233	3
128234	3
128235	1
128236	9
128237	5
22199	3
22190	5
22191	5
22192	2
22193	9
417401	1
167830	3
167831	3
417402	1
417403	2
167832	3
22196	6
417404	3
167833	4
167834	2
417405	3
128227	3
167835	9
128228	3
167836	4
167837	4
167838	6
167839	2
128223	1
128224	12
128225	11
417406	2
192802	4
192803	2
192804	5
192806	10
192807	3
192808	3
417413	8
167820	1
167821	8
417414	3
192800	6
167822	3
192801	6
167823	3
167824	3
128216	3
128217	3
167825	28
167826	5
167827	5
167828	4
167829	36
153210	2
128210	7
153211	2
128211	4
153212	4
128212	3
153213	2
128213	3
153214	5
128214	3
153215	2
128215	3
153217	7
153218	15
22178	9
417419	2
153219	55
22179	4
417420	1
417421	4
167850	6
22170	4
167851	5
417422	2
22171	39
167852	5
22172	4
167853	2
22173	1
167854	2
167855	4
417426	4
22175	1
167856	4
128205	4
128207	1
128209	2
153200	19
128200	3
128201	2
153201	4
153202	13
128202	3
128203	2
128204	3
153205	1
417428	5
22188	1
153206	4
22189	1
153207	1
153208	6
153209	8
417431	4
22180	5
22181	4
167840	5
417433	3
22182	7
167841	6
417434	4
22183	5
167842	5
417435	4
22184	60
417436	3
167843	42
417437	2
22185	3
167844	2
22186	4
167845	4
167846	4
167847	4
167848	12
167849	6
417430	3
285197	6
128274	24
128275	10
128276	10
128277	2
128278	9
128279	2
22156	15
128270	2
22159	120
128271	2
128272	13
128273	15
22150	14
22152	3
128263	3
128264	3
128265	13
36790	14
128266	3
36791	4
128267	1
128268	26
36792	5
128269	15
36793	2
22165	13
22166	7
22167	3
22168	4
22169	4
128260	8
128261	3
128262	7
22161	2
22162	5
22163	2
22164	2
36795	6
36796	2
36797	13
36799	100
128255	2
36780	11
128256	1
36781	1
128257	3
128258	1
128259	8
22132	1
22135	3
22136	31
22137	3
128250	6
128251	1
310695	2
310696	3
310698	4
310699	17
167810	2
22130	3
167811	2
22131	22
167812	3
36784	4
128249	1
167813	2
36785	4
167814	2
167815	7
167816	3
167817	11
167818	6
167819	2
128241	5
128242	2
128243	2
128244	5
128245	5
36770	8
128246	3
36771	8
128247	3
36772	4
128248	4
22145	3
22149	10
128240	3
167800	13
22142	3
128238	6
128239	7
36774	1
167803	2
36775	2
167804	20
36776	2
167805	3
36777	2
167806	12
167807	2
36779	2
167809	9
153274	4
153278	10
192879	7
61720	8
61721	2
61722	13
310681	3
61723	8
310682	11
61725	2
310683	2
61715	3
310673	1
192871	6
192872	4
310674	1
310675	1
192873	4
192874	4
192875	2
192876	3
310679	4
192878	2
153280	8
153281	7
153282	2
153283	2
153284	1
192870	4
153263	3
153264	2
153265	3
153266	2
153269	2
61730	7
61731	6
61732	8
310690	1
61733	19
310691	1
61734	1
61735	1
310694	6
61736	1
61727	6
310685	6
61728	8
192884	3
310686	10
61729	6
192885	2
310687	6
192886	5
310688	3
192887	18
310689	4
192888	5
192889	13
153270	3
153271	3
192880	11
153272	4
153273	4
128296	13
153296	1
128297	7
153297	8
128298	3
153298	4
128299	4
153299	4
61740	5
192857	3
192858	32
61741	19
192859	9
61742	2
128290	1
61743	1
128291	2
61744	3
128292	2
61745	9
310660	2
128294	24
61746	9
128295	13
61747	5
61737	2
192850	1
310652	3
192851	2
310653	2
192852	8
310655	5
192853	2
310656	2
192854	2
192855	9
310657	1
192856	2
310658	2
310659	3
128285	7
153285	2
128286	6
153286	2
128287	1
128288	1
153288	6
128289	2
61750	4
192868	2
61751	4
61752	4
192869	2
61753	4
128280	5
61754	4
61755	1
128281	2
61756	7
310670	4
128282	4
128283	15
61757	6
310671	2
61758	2
128284	32
61748	6
310662	4
192860	2
61749	3
192861	2
310663	1
192862	5
192863	3
310665	1
192864	6
310666	5
310667	2
192865	2
310668	3
310669	4
192867	2
153291	3
153292	36
153293	39
153294	2
153295	2
153230	17
153231	5
153232	5
153233	5
153235	2
153236	13
153237	9
61761	3
61762	4
192835	1
192836	34
192837	6
61764	38
61765	1
192838	5
61766	24
192839	4
61767	2
61768	2
61769	15
167872	2
167873	4
167874	7
192830	4
310632	1
167875	3
310633	1
192831	4
192832	6
310634	1
192833	5
167877	1
310635	1
167878	25
192834	5
167879	6
310639	2
153220	5
153221	4
153222	8
153223	3
61770	2
153224	29
61771	1
153225	1
153226	7
153227	2
61773	1
192847	11
153229	2
192848	3
192849	1
61777	7
61778	2
61779	3
310640	8
167861	4
192840	3
167862	6
192841	6
310643	1
167863	6
192842	4
167864	20
167865	7
310645	1
167866	8
310646	2
310647	9
167867	6
167868	8
310648	2
167869	5
153255	16
61780	45
153256	18
61781	7
153257	11
61782	1
61783	46
192813	8
61784	21
61785	3
192814	3
61786	7
192815	8
192816	1
192817	9
192818	7
167893	6
167894	2
167895	2
310610	8
167896	8
310611	7
167897	3
167898	5
192810	2
310612	2
192811	5
167899	19
310613	3
192812	5
310614	19
310615	8
310616	5
310617	2
310618	45
310619	1
153260	2
153262	3
153242	4
153243	2
61790	20
153244	1
153245	3
61792	53
153246	12
153247	20
61793	1
61794	2
61796	54
61799	1
167890	2
167891	6
167892	6
167882	12
167883	11
310620	12
167884	7
167885	10
310621	3
167886	10
310622	7
192820	1
167887	2
310623	3
192821	13
310624	3
167888	5
192822	8
167889	6
192823	10
310627	3
310628	3
310629	4
153250	13
153251	1
36924	1
299830	3
36928	2
310710	5
299831	2
310712	10
299833	2
310713	3
299834	3
310714	1
299835	3
299836	5
310716	10
299837	4
310717	2
299838	10
299839	8
310718	7
36921	14
36922	3
36923	4
285200	2
285201	2
285202	9
285203	34
285204	1
285206	5
285207	1
285208	2
299840	5
299841	1
310720	3
36917	10
310721	6
299842	6
36918	76
299843	6
299844	4
299845	3
310725	12
299846	3
299847	2
310727	2
299848	2
310728	3
36910	31
36911	2
36912	5
285210	2
285211	3
285212	5
285213	1
285214	3
285218	2
285219	3
61900	3
61901	3
36902	3
36903	2
36904	1
36905	2
36906	156
299853	2
299854	2
36908	5
299855	4
36909	31
299856	5
299857	5
299858	1
299859	6
36901	5
285223	3
285224	4
285226	2
285227	6
285228	7
299870	26
299860	4
61903	2
61904	7
299862	3
61905	6
299863	4
61906	6
299864	6
299865	3
299866	3
310701	4
61909	4
299867	11
299868	4
310703	4
299869	14
310704	2
310705	1
310706	13
310708	3
310709	3
153197	8
153198	17
61921	6
61922	2
61914	1
192795	2
61915	3
192796	1
192797	3
192798	3
61918	4
192799	4
61919	4
192790	4
192791	32
192792	3
192793	10
153186	3
153187	6
153188	1
61930	5
61931	5
61934	2
61928	1
61929	1
299800	15
299801	5
299802	9
153193	5
153194	4
299807	3
299808	6
153195	5
299809	7
61942	5
61944	5
61945	29
192772	4
61935	8
192773	2
61937	35
192774	1
192775	7
192776	7
299810	3
192777	2
192778	8
299811	2
192779	5
299812	2
299813	3
299814	3
299815	7
299816	4
299818	5
299819	5
192771	5
61950	2
61951	6
61952	2
61954	1
61956	6
61946	9
192783	1
192784	10
61947	1
61948	2
192786	4
61949	2
192787	1
299820	1
299821	10
192788	4
299822	6
192789	3
299823	1
299826	1
299827	3
299828	3
192780	5
192781	15
285274	5
285276	1
285277	3
285278	1
285279	3
22352	7
22353	4
22354	3
22356	2
285280	2
285281	3
285282	1
285283	15
285284	2
285286	6
285287	14
285288	8
36990	6
36991	1
22365	11
22366	3
22367	1
22368	1
22361	29
22362	17
36993	1
36994	3
36995	8
285292	2
36998	18
285293	3
36999	61
285294	4
285295	1
285296	4
22338	2
285297	2
285298	5
285299	10
22332	7
22333	16
22336	2
22337	3
36983	2
36984	4
36985	3
36986	3
36987	3
36988	6
36970	2
22342	5
22343	3
22344	1
22345	1
22346	1
22347	3
22348	3
36979	2
22340	1
36971	12
36972	2
36973	3
36974	1
36977	12
22316	1
285230	6
22317	3
285231	3
22318	3
22319	12
285233	8
22310	3
22314	7
299871	9
417563	4
299872	9
36969	13
417564	1
299873	29
299874	1
417566	2
299875	12
417567	3
299876	7
417568	3
299877	7
299878	13
36960	5
36961	5
36962	38
36964	16
36965	6
417560	8
36966	9
417561	8
417562	4
285240	2
285243	1
285244	1
285245	2
285246	2
285247	1
285249	2
22320	1
22321	12
22322	1
22324	4
299890	9
299891	3
22326	2
36957	17
417574	1
417575	7
417576	7
36959	2
417577	7
299885	2
299886	8
417578	3
299887	2
299888	3
299889	4
36951	6
36952	27
417571	3
417572	8
285250	1
36956	8
417573	8
285251	1
285252	5
285253	6
285254	6
285255	4
285256	1
285258	3
285259	2
299893	1
417585	4
36946	9
36947	6
417586	4
299894	1
299895	3
417587	5
36949	21
299896	3
417588	5
299899	4
36940	1
36941	2
36942	6
36943	18
36944	4
285261	1
36945	4
417584	4
285263	2
22306	1
285264	4
285265	5
22308	4
285266	5
22309	2
285269	1
22300	1
22302	2
22303	2
22304	5
417597	5
417598	5
417599	5
36939	1
417590	4
36930	4
417591	4
36931	2
285270	5
417592	4
36932	6
285271	5
285272	9
417595	1
285273	2
128110	1
128111	5
128113	1
128114	4
128115	4
128116	4
417516	6
417517	2
417518	2
417519	2
417520	3
417522	1
167711	1
417525	2
128107	2
128108	1
128100	3
128101	8
128102	4
128103	4
128104	4
417528	2
417529	2
417530	3
417531	1
417532	2
417533	2
167700	58
417535	1
167701	4
417536	14
167702	5
417537	14
167705	5
167706	14
167707	13
167708	11
167709	12
22298	4
22299	4
417541	4
417543	2
22292	10
417544	2
22293	8
417545	6
167732	3
22294	3
167733	6
167734	13
167735	6
417548	2
167736	23
167737	14
167738	4
167739	1
417540	2
417549	3
417552	2
167720	1
417555	2
417556	2
167721	17
417557	2
167722	17
417558	3
167723	17
167724	6
417559	8
167725	6
167728	4
167729	4
417550	3
417551	2
128154	2
128155	19
128156	3
128157	7
128158	3
22276	7
22277	1
128151	3
22274	3
128142	3
128143	8
128144	8
128148	14
128140	5
128141	3
22281	7
22282	7
22283	11
22284	7
22285	11
128139	9
128131	2
128133	9
128134	28
128135	5
128136	5
128138	2
22257	1
22258	4
22259	4
128130	2
417501	4
417502	6
22251	2
417503	5
22252	2
417504	2
128128	4
128120	2
128121	4
128122	5
128123	4
128124	1
128126	3
128127	3
22264	9
417505	4
417506	4
22267	1
22268	3
417510	2
417511	4
22260	10
417512	4
417513	4
22261	15
22262	3
22263	1
417515	4
36894	6
128117	4
128118	22
128119	3
36896	17
36898	5
36899	23
128197	18
153153	1
128198	3
128199	3
153156	7
153157	6
153158	1
153159	5
192758	7
61840	6
128190	5
192759	7
61841	13
128191	12
128192	5
61843	2
128193	8
61844	1
128194	13
128195	14
61845	2
61846	2
128196	9
167794	17
167795	17
310795	5
61838	1
167796	1
310796	6
61839	1
310797	2
310798	2
192754	1
192755	2
192757	3
153160	26
153161	1
153162	5
153163	5
153142	9
153143	5
153144	10
153145	3
153146	5
153147	17
153148	4
153149	1
61850	1
192769	2
61852	1
128180	2
61853	4
128181	2
167790	12
128182	4
61854	2
61855	2
167791	2
128183	3
167792	14
61856	1
128184	3
167793	17
167783	3
167784	3
61849	4
192763	8
167785	4
192764	8
167786	4
192765	3
167787	2
192766	8
167788	7
167789	1
192767	5
192768	1
153150	2
153152	2
128175	3
128176	4
153176	2
153177	10
128177	4
128178	1
153178	2
153179	2
192736	8
61862	1
192738	1
61863	3
128170	9
192739	2
61865	4
61866	2
310780	3
61867	17
310781	4
310782	6
310772	4
310773	2
310774	7
310775	11
192732	1
310776	2
192733	8
310777	2
192734	6
310778	4
192735	6
310779	3
153180	2
153181	2
153182	5
153183	6
153184	6
153185	5
299909	4
128164	6
153164	5
128165	36
153165	11
153166	2
128166	7
153168	6
153169	14
192747	11
192748	29
61874	1
61876	3
128160	1
61877	1
128161	2
128162	2
310792	2
61879	1
310793	1
128163	5
61869	10
310783	6
192740	7
192741	4
310785	4
192742	2
310787	4
192744	1
310788	2
192745	1
310789	2
192746	3
299900	1
299903	13
153170	2
299904	2
299905	4
153171	33
299906	9
153172	2
153173	3
299907	4
153174	3
299908	4
153110	1
153112	1
61880	8
153115	7
61881	3
153116	1
153117	12
192714	3
153118	1
192715	2
153119	3
192716	5
61886	53
192717	9
192718	5
61887	2
61888	2
192719	1
61889	2
310760	5
167750	6
310750	4
167751	9
310751	2
310752	2
167752	5
167753	21
310753	1
192710	15
167754	5
310754	2
310755	4
192711	3
167755	5
310756	2
167756	4
192713	10
310757	2
310758	3
310759	2
153100	4
153101	18
153102	21
61890	2
153103	7
61891	1
61892	5
153104	1
61893	8
61894	3
192725	3
61895	3
153107	2
192726	2
192727	1
61896	4
153109	4
61897	4
192728	2
61898	4
192729	3
61899	1
310770	3
310771	3
310763	6
167741	1
192720	8
167742	1
310764	3
167743	19
192721	2
167744	28
192722	6
310767	1
167745	19
192723	3
167746	4
310768	5
192724	3
167747	8
310769	3
167748	2
153131	3
153132	1
153133	2
153134	3
153136	4
153137	8
153138	1
167780	1
167781	3
167782	3
167772	6
167773	6
167774	6
310730	1
310731	3
167775	6
167776	6
310733	1
167777	12
167778	2
310734	3
310735	2
167779	3
310738	3
310739	2
153140	18
153141	5
153120	1
153121	2
153122	7
153124	9
153125	1
153126	16
153127	1
192703	4
153128	19
192704	4
192705	5
192707	3
192708	11
192709	2
167770	7
167771	2
167761	8
167762	3
310742	2
310743	9
167766	1
310744	1
167767	2
310745	2
192701	7
310746	9
192702	7
167769	2
310747	1
310748	5
310749	5
22404	5
22407	21
22408	18
22409	9
22400	9
22401	51
22402	3
22403	23
299502	2
299503	1
299504	6
299506	2
299507	4
299508	2
299509	2
417288	2
417280	2
417281	3
417283	3
417284	3
417286	2
417287	3
417291	7
417292	7
417295	2
417296	5
417298	1
128510	3
128511	57
128512	44
22474	5
22475	29
22476	1
299560	2
22479	6
299561	2
299562	14
417244	7
299552	1
417245	2
299553	3
299554	1
299555	1
417247	4
417248	1
299559	4
128502	2
128503	10
128504	2
128505	4
128506	1
